GEOID,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality,NAME
34019,0.0,0.0,0.0,5.507517761744782e-05,0.0001145869141744,0.0004862499324652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunterdon
34021,0.000228832951945,0.0015825914935706,0.0,0.007214848267885244,0.0146671250143232,0.0022691663515043625,0.0,0.0,0.0052816901408449,0.0004947229551449999,0.0,0.0,0.0,0.0021099949543598143,0.0,0.15620641562064141,0.0,0.0019115237575094,0.0013819674190710682,0.0016961130742047547,0.0013312034078806,0.001531393568147,0.0003570790930191,0.0005921539600296,0.0014880952380952,0.0,0.0,0.0,Mercer
34023,0.00045766590389,0.0007912957467852,0.000291672743182,0.0024233078151673,0.003437607425232,0.0045653465881457305,0.0,0.0,0.0,0.0016490765171502,0.0020725388601036,0.0027039206849932,0.0,0.0014219531214163658,0.0,0.0,0.0,0.0002730748225013,0.007914904309225281,0.003957597173144728,0.0,0.0,0.0005356186395286001,0.0005921539600296,0.0,0.0,0.0,0.0007160759040458,Middlesex
34025,0.0,0.0001978239366963,0.0,0.00033045106570464783,0.0001145869141744,0.0031336106758870852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004187780057790546,0.0007420494699646092,0.0002662406815761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monmouth
34027,0.000228832951945,0.0019782393669632,0.0011666909727285,0.0001652255328522478,0.0002291738283488,0.0011615970608891645,0.0,0.004425930747201099,0.0,0.0019788918205803,0.0,0.0,0.0,0.0007797807440024629,0.0,0.0,0.0,0.0,0.0006281670086685409,0.0006360424028266456,0.0,0.0007656967840735,0.0001785395465095,0.0001480384900074,0.0014880952380950999,0.0,0.0,0.0,Morris
34029,0.0,0.0,0.0,0.0,0.0,0.0005132638176021416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046065580635701363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ocean
34031,0.0,0.0,0.0,0.0002203007104697,0.0004583476566976,0.0004322221621912812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006421723774138,0.0,0.0,0.0004857906242409,0.0,0.0005862892080907,0.0006007067137809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Passaic
34035,0.00045766590389,0.0025717111770522,0.0023333819454571,0.0023682326375500003,0.0008021083992208,0.0017829164190392623,0.0010050251256281,0.0,0.0,0.0039577836411607,0.0,0.0004506534474988,0.0,0.003073253520480563,0.0,0.0,0.0,0.0,0.000837556011558041,0.0008127208480564363,0.0090521831735889,0.0114854517611026,0.0023210141046241,0.0,0.0,0.0014110058455955,0.0,0.0,Somerset
34039,0.0,0.0001978239366963,0.0002916727431821,0.0006058269537916956,0.0002291738283488,0.002107083040682783,0.0,0.0,0.0,0.00032981530343,0.0015544041450777,0.0,0.0,0.00036695564423645143,0.0,0.0,0.0004857906242408,0.0,0.0012982118179151818,0.00017667844522967278,0.0005324813631522,0.0,0.0003570790930191,0.0001480384900074,0.0,0.0,0.0,0.0007160759040458,Union
34041,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warren
35001,0.0006864988558351,0.0037586547972304,0.0014583637159107,0.0013768794404361,0.0003437607425232,0.008293262737046465,0.0482412060301506,0.0026034886748242,0.0,0.0023087071240103,0.0,0.0009013068949977,0.0093109869646182,0.007063896151552425,0.0291120815138281,0.00278940027894,0.0021860578090841997,0.0032768978700161997,0.005067213869927168,0.0017667844522967185,0.0007987220447282999,0.0,0.0092840564184966,0.0005921539600296,0.0,0.0024188671638782,0.0,0.0014321518080916,Bernalillo
35013,0.0,0.0,0.0,0.0007159773090268,0.0,0.0001620833108217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376083665886,0.0,0.0,0.0,0.0,4.187780057791365e-05,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doña Ana
35015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eddy
35025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038816108685104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lea
35028,0.000228832951945,0.001780415430267,0.0,5.507517761744782e-05,0.0,0.0,0.0,0.0,0.0,0.0054419525065963,0.0,0.0,0.0,0.0007797807440025,0.0184376516254245,0.00278940027894,0.0,0.0019115237575094,0.0003769002052012,7.06713780918728e-05,0.0002662406815761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Alamos
35037,0.0,0.0,0.0,5.507517761744782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quay
35039,0.0,0.0,0.0,0.0,0.0,0.0001890971959587208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rio Arriba
35043,0.0,0.0007912957467853,0.0005833454863642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001834778221182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sandoval
35045,0.0,0.0,0.0002916727431821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Juan
35049,0.0,0.0,0.0,0.0003304510657045,0.0,0.0029985412502023853,0.0,0.0002603488674824,0.005281690140845,0.0,0.0,0.0,0.0,0.000412825099766,0.0014556040756914,0.0,0.0,0.0,0.0015494786213826,0.0003533568904593,0.0,0.0,0.0001785395465095,0.0002960769800148,0.0,0.0,0.000460193281178,0.0,Santa Fe
35053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005461496450027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Socorro
35055,0.0,0.0,0.0,0.0,0.0,0.00035118050678039996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376083665886,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taos
35057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrance
35059,0.0,0.0,0.0,0.0005507517761744,0.0008021083992208,0.0004862499324652,0.0,0.0,0.0,0.0011543535620052,0.0,0.0,0.0,0.000412825099766,0.0,0.0,0.0,0.0,0.0012982118179153,0.0001060070671378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Union
36001,0.0082379862700226,0.001780415430267,0.0021875455738659,0.02533458170402474,0.0478973301248993,0.013804095304985671,0.0,0.0067690705545429,0.0369718309859154,0.0108839050131925,0.0145077720207253,0.032897701667417595,0.0484171322160148,0.028026237328562416,0.0019408054342552,0.0,0.0106873937333006,0.022119060622610303,0.017546798442144865,0.01166077738515821,0.0141107561235355,0.0034456355283307,0.0064274236743438,0.0355292376017763,0.0,0.006450312437008499,0.0032213529682464997,0.0089509488005728,Albany
36003,0.0,0.0,0.0,0.0005507517761744,0.001145869141744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allegany
36005,0.0,0.0,0.000145836371591,0.0015421049732882,0.0032084335968832,0.00037819439191736037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009173891105911629,0.0,0.0,0.0,0.0,0.0001675112023116,0.001625441696112909,0.0,0.0,0.0,0.0031088082901554,0.0,0.0,0.0,0.0,Bronx
36007,0.000228832951945,0.0,0.0002916727431821,0.0006058269537917,0.0010312822275696,0.001053541520341302,0.0,0.0007810466024472,0.0,0.0032981530343006,0.0,0.0,0.0,0.0005504334663547258,0.0,0.0,0.0,0.0002730748225013,0.0195569328698849,0.0022614840989396458,0.0,0.0,0.0007141581860382,0.0053293856402664,0.000297619047619,0.0,0.0009203865623561,0.0046544933762978,Broome
36009,0.0,0.0,0.0,0.0,0.0,0.000270138851369604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.173891105912572e-05,0.0,0.0,0.0,0.0,8.37556011558273e-05,0.0,0.0,0.0053598774885145,0.0,0.0,0.0,0.0,0.0,0.0,Cattaraugus
36011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003886925795052728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cayuga
36013,0.0,0.0001978239366963,0.0,0.0001101503552348,0.0002291738283488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016332342225386137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chautauqua
36015,0.0,0.0,0.0,0.0002753758880872,0.000572934570872,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chemung
36017,0.0,0.0,0.0014583637159107,0.0,0.0,0.0001890971959587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004187780057791273,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chenango
36019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002428953121204,0.0,4.187780057791365e-05,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clinton
36021,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Columbia
36025,0.0,0.0,0.0,0.0002203007104697,0.0004583476566976,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001766784452296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delaware
36027,0.0,0.0,0.0,0.0005507517761743,0.0002291738283488,0.0005943054730130604,0.0,0.0002603488674824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002730748225013,0.0016332342225385274,0.0005653710247349728,0.0,0.0,0.0,0.002960769800148,0.000297619047619,0.0,0.0,0.0,Dutchess
36029,0.0,0.0,0.0005833454863641,0.0003304510657045478,0.000572934570872,0.0013506942568478912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002752167331773663,0.0,0.0,0.0014573718727226,0.0035499726925176996,0.003475857447966605,0.0018021201413426459,0.0,0.0053598774885145,0.0,0.0038490007401924,0.0,0.0,0.000920386562356,0.0,Erie
36031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038863249939276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Essex
36035,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulton
36037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376083665886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genesee
36039,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greene
36043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herkimer
36047,0.0052631578947366,0.0025717111770523,0.0,0.018670485212313792,0.037469920935028905,0.007347776757252295,0.0,0.0007810466024472,0.035211267605633596,0.016985488126648803,0.019170984455958398,0.037854889589905,0.0577281191806331,0.010137149672032952,0.0029112081513828,0.0,0.004615010930289,0.0040961223375203,0.013149629381463478,0.01685512367491029,0.0167731629392969,0.0114854517611024,0.0149973219068022,0.0158401184307919,0.000297619047619,0.007055029227978099,0.0036815462494245,0.017543859649122598,Kings
36053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001256334017337,7.06713780918728e-05,0.0029286474973375,0.0053598774885145,0.0,0.0,0.0,0.0,0.0,0.0,Madison
36055,0.0,0.0005934718100889,0.0002916727431821,0.0002753758880871,0.0,0.0012156248311631327,0.0,0.0005206977349648,0.0,0.0,0.0,0.0,0.0,0.013944314480986961,0.0,0.0,0.004615010930289,0.003276897870016,0.003852757653167682,0.001908127208480382,0.0007987220447284,0.0,0.0,0.002220577350111,0.0,0.0,0.0036815462494247,0.0179018976011457,Monroe
36057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001413427561837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montgomery
36059,0.0,0.0001978239366963,0.000291672743182,0.0011015035523487956,0.0021771513693136,0.0009724998649305248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013760836658868858,0.004852013585638,0.0,0.0,0.000819224467504,0.001381967419070982,0.0013780918727914183,0.0,0.0,0.0001785395465095,0.001480384900074,0.000595238095238,0.0,0.0,0.0,Nassau
36061,0.0240274599542326,0.0211671612265069,0.0503135481989184,0.0880101338326745,0.1122951758909122,0.0996812361553759,0.0070351758793968,0.0184847695912515,0.114436619718309,0.074868073878625,0.0445595854922275,0.1469130238846297,0.0279329608938547,0.06380441264161771,0.0354196991751574,0.02092050209205,0.037648773378672,0.0573457127252841,0.10205620000836717,0.0709187279151894,0.0732161874334378,0.0463246554364467,0.0403499375111575,0.1196150999259792,0.0291666666666658,0.0312437008667597,0.0570639668660823,0.0211242391693516,New York
36063,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0002603488674824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004606558063569546,0.0,0.0,0.0,0.0,0.0,0.0,0.0028220116911912,0.0,0.0,Niagara
36065,0.0013729977116704,0.0,0.0,0.0,0.0,0.0001620833108217604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003823047515,0.0,7.06713780918728e-05,0.0,0.0,0.0,0.0016284233900814,0.0,0.0,0.0,0.0,Oneida
36067,0.0,0.0,0.0,0.0007159773090268,0.0014896298842672,0.0002431249662326436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005504334663546,0.0,0.0,0.0,0.003003823047515,0.0,0.0004946996466430456,0.0002662406815761,0.0,0.0007141581860382,0.0039970392301998,0.0,0.0016125781092521,0.0,0.0003580379520229,Onondaga
36069,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ontario
36071,0.0034324942791762,0.0,0.0017500364590928,0.0024233078151675996,0.000572934570872,0.0031336106758872813,0.0,0.0002603488674824,0.0,0.0004947229551451,0.0,0.0,0.0,0.003761295353424,0.0,0.0,0.0058294874908914,0.003823047515019,0.0023870346329410135,0.001095406360423973,0.0021299254526091,0.0003828483920367,0.0008926977325477,0.0005921539600296,0.0,0.0024188671638782,0.0,0.0,Orange
36075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004852013585638,0.0,0.0038863249939276,0.0,0.0,0.0001766784452296364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oswego
36077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512668034674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otsego
36081,0.0,0.0001978239366963,0.000145836371591,0.007655449688824695,0.015698407241892802,0.0025122913177369247,0.0,0.0002603488674824,0.0,0.0004947229551451,0.0036269430051813,0.0027039206849931,0.0,0.0012384752992980628,0.0,0.0,0.0038863249939276,0.0,0.0016751120231161957,0.0018727915194344182,0.0199680511182108,0.0030627871362938998,0.0,0.0025166543301258,0.0,0.000806289054626,0.005982512655315,0.0053705692803437,Queens
36083,0.0,0.0,0.0,0.0011015035523487958,0.0018333906267904,0.000891458209519604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013302142103573,0.0,0.0,0.0007286859363614,0.0,0.0009213116127139546,7.06713780918728e-05,0.0,0.0,0.0,0.0026646928201332003,0.0011904761904761,0.000403144527313,0.0,0.0,Rensselaer
36085,0.0,0.0,0.0,0.001872556038993148,0.0038959550819296002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richmond
36087,0.0,0.0003956478733926,0.000145836371591,0.0018174808613756477,0.0016042167984416,0.0008644443243826603,0.0,0.0,0.0008802816901408,0.0,0.0,0.0,0.0,0.0011926058437686,0.0,0.0,0.0,0.0,0.0033083462456551136,0.0010247349823321,0.0,0.0,0.0,0.000740192450037,0.0,0.0,0.0,0.0,Rockland
36089,0.0,0.0,0.0,0.0003304510657046,0.0006875214850464,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Lawrence
36091,0.0,0.0003956478733926,0.0007291818579553,0.0002753758880871,0.000572934570872,0.0007023610135609623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002752167331773,0.0,0.0,0.0007286859363614,0.003003823047515,0.0006700448092464546,0.0001413427561837456,0.0007987220447284,0.0,0.0,0.0011843079200592,0.0,0.000403144527313,0.0059825126553152,0.0025062656641604,Saratoga
36093,0.000228832951945,0.0,0.0010208546011375,0.0046813900974829,0.006531454107940799,0.003592846723215421,0.0080402010050251,0.0007810466024472,0.0061619718309859,0.0056068601583112,0.0,0.0004506534474988,0.0,0.0030273840649511,0.029597282872391897,0.00418410041841,0.011658974981782701,0.0,0.0015494786213826137,0.0008833922261483455,0.0018636847710329,0.0,0.0049991073022674,0.0019245003700962,0.000297619047619,0.0044345898004434,0.0013805798435342,0.0,Schenectady
36099,0.0,0.0,0.0,0.0,0.0,2.7013885136960397e-05,0.0,0.0,0.0,0.0004947229551451,0.0,0.0,0.0,0.0009173891105912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003570790930191,0.0,0.0,0.0048377343277565,0.0,0.0,Seneca
36101,0.0,0.0,0.0,0.0,0.0,0.0003241666216435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013400896184932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steuben
36103,0.0018306636155606,0.000593471810089,0.0007291818579552,0.004846615630334891,0.009166953133952,0.0037819439191740497,0.0060301507537688,0.0005206977349648,0.0,0.000164907651715,0.0,0.0040558810274898,0.0,0.001605430943534463,0.0106744298884036,0.0,0.0094729171726984,0.0002730748225013,0.00276393483814205,0.0018727915194345277,0.0015974440894568,0.0,0.0,0.0028127313101406,0.0,0.0,0.0,0.0014321518080916,Suffolk
36105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038863249939276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sullivan
36107,0.0,0.0,0.0,0.0,0.0,0.0002431249662326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769002052012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tioga
36109,0.0068649885583524,0.0013847675568743,0.0,0.0006058269537917999,0.0009166953133952,0.00027013885136954155,0.0020100502512562,0.0,0.0290492957746477,0.0105540897097623,0.0119170984455957,0.0153222172149616,0.0409683426443202,0.000504564010825,0.0019408054342552,0.0,0.0,0.000819224467504,0.0024289124335186,0.000883392226148382,0.0125133120340787,0.006125574272588,0.0008926977325477,0.0037009622501850002,0.0,0.0,0.0018407731247123,0.0,Tompkins
36111,0.000228832951945,0.0001978239366963,0.0,0.0,0.0,0.00035118050678048117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0001413427561837,0.0,0.0,0.0,0.0020725388601036,0.0,0.0,0.0,0.0,Ulster
36113,0.0,0.0,0.0007291818579553,0.0,0.0,0.000135069425684802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001675112023116,0.0001413427561837,0.0,0.0,0.0,0.0,0.0,0.0002015722636565,0.0,0.0,Warren
36115,0.0009153318077803,0.0,0.0004375091147732,0.0018174808613757,0.0,0.0024042357771894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003210861887069,0.0038816108685104,0.0,0.004129220306048,0.0010922992900054,0.0010888228150257,0.001625441696113,0.0,0.0,0.0,0.0,0.0008928571428571,0.0,0.0,0.0,Washington
36117,0.0,0.0,0.0,0.0,0.0,0.0010265276352044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002730748225013,8.37556011558273e-05,0.0,0.0,0.0,0.0,0.0001480384900074,0.0,0.0,0.0,0.0,Wayne
36119,0.0022883295194506,0.0051434223541044,0.0097710368966017,0.005232141873657296,0.0028646728543600002,0.007644929493758985,0.0020100502512562,0.0070294194220254,0.0,0.0021437994722953,0.0,0.0004506534474988,0.0,0.010045410760973851,0.0,0.0,0.013845032790867,0.040961223375204296,0.008836215921939408,0.012014134275617856,0.0031948881789136,0.0007656967840735,0.0019639350116049,0.0146558105107326,0.000892857142857,0.0032251562185042,0.0,0.0,Westchester
37001,0.0,0.0,0.0,5.507517761744782e-05,0.0,0.0002701388513696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187780057791365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alamance
37015,0.0,0.0,0.0,0.0,0.0,0.0001620833108217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769002052012,0.0005653710247349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bertie
37019,0.0,0.0,0.000145836371591,0.0,0.0,0.0001620833108217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512668034674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brunswick
37021,0.0,0.0,0.0,0.0004406014209395,0.0,0.004079096655680525,0.0,0.0,0.0,0.000164907651715,0.0,0.0,0.0,0.0,0.0,0.0,0.0009715812484819,0.0,0.0011307006156035136,0.00010600706713780919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buncombe
37023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burke
37025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001060070671378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabarrus
37027,0.0,0.0,0.0,0.0,0.0,0.0001890971959587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009715812484819,0.0,0.0,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caldwell
37031,0.0,0.0,0.0,0.0003304510657046,0.0006875214850464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002931446040453,0.0002473498233215,0.0,0.0,0.0,0.0010362694300518,0.0,0.0,0.0,0.0,Carteret
37035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001146736388239,0.0,0.0,0.0,0.0,0.0,0.0002120141342756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007160759040458,Catawba
37037,0.0,0.0,0.0,0.0,0.0,5.4027770273920795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139470013947,0.0,0.0,8.37556011558273e-05,3.53356890459364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chatham
37045,0.0,0.0,0.0,0.0,0.0,8.104165541088119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007773851590106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cleveland
37051,0.0,0.0,0.000145836371591,0.0,0.0,0.0002971527365065416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37556011558273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003580379520229,Cumberland
